OrderDetailID,OrderID,ProductID,Quantity,Price
2665,4380,17,1,424.99
2666,1851,8,5,316.43
2667,3039,23,2,223.43
2668,766,73,4,351.25
2669,961,12,2,435.05
2670,2210,81,5,465.64
2671,567,8,5,68.17
2672,2499,5,1,176.04
2673,3622,86,3,405.2
2674,902,98,1,323.97
2675,4872,96,2,161.56
2676,2600,20,4,422.98
2677,3255,100,3,108.94
2678,2551,11,1,497.07
2679,1709,19,5,162.05
2680,3439,55,1,384.72
2681,220,23,3,541.38
2682,1090,24,5,200.35
2683,3968,95,3,498.22
2684,4911,27,1,296.36
2685,2889,29,2,354.74
2686,1320,84,3,295.87
2687,236,9,5,162.14
2688,763,8,2,340.64
2689,1267,73,5,131.3
2690,3672,45,1,90.35
2691,2634,98,2,466.34
2692,2803,52,3,421.21
2693,3815,93,5,56.76
2694,2758,29,3,514.17
2695,3260,5,5,141.96
2696,2472,92,4,270.8
2697,4585,66,4,372.8
2698,291,82,2,68.73
2699,1864,13,3,431.26
2700,946,53,3,91.74
2701,3651,22,5,149.36
2702,636,86,4,247.51
2703,3895,10,2,326.06
2704,385,41,5,187.37
2705,970,4,4,364.68
2706,1822,96,3,514.46
2707,4828,95,3,105.38
2708,2565,37,5,500.15
2709,1668,37,1,499.69
2710,4487,74,3,200.2
2711,4665,62,1,509.39
2712,998,49,2,78.67
2713,3293,19,1,229.94
2714,3166,12,4,312.68
2715,3050,56,2,67.86
2716,3793,51,2,451.36
2717,1245,9,3,498.25
2718,4037,48,5,504.79
2719,3541,42,5,121.17
2720,1767,51,3,68.02
2721,4710,68,2,508.97
2722,2255,69,4,505.69
2723,2333,70,4,255.87
2724,446,88,4,286.37
2725,3846,51,4,392.99
2726,2524,95,3,180.42
2727,2382,46,5,382.12
2728,241,33,3,113.41
2729,4392,29,2,91.51
2730,1031,33,5,315.73
2731,1763,11,1,354.88
2732,3758,88,1,288.26
2733,1498,77,3,409.01
2734,1465,12,3,204.73
2735,3799,77,2,411.46
2736,246,15,2,245.26
2737,4536,40,1,158.34
2738,1962,65,4,247.57
2739,4178,26,2,325.9
2740,3014,63,4,439.15
2741,256,87,2,167.48
2742,742,70,2,326.45
2743,2152,16,2,85.87
2744,1588,43,1,418.65
2745,1312,17,1,531.99
2746,1034,25,2,499.16
2747,797,21,2,532.98
2748,1692,48,1,462.13
2749,3104,16,5,482.44
2750,4745,33,5,438.58
2751,73,13,2,55.48
2752,338,20,5,459.22
2753,1207,17,3,416.3
2754,481,21,2,478.16
2755,827,99,1,258.14
2756,1453,58,1,433.13
2757,3463,13,3,302.92
2758,3863,34,4,365.74
2759,4827,46,5,364.73
2760,3425,53,3,477.78
2761,2516,43,5,318.1
2762,2189,53,4,315.97
2763,1812,70,4,196.82
2764,4177,94,5,88.89
2765,3525,65,4,476.72
2766,2378,53,3,101.78
2767,2804,29,4,452.4
2768,3522,65,5,327.3
2769,3597,14,1,140.42
2770,2650,33,1,455.94
2771,2405,71,2,381.49
2772,452,96,3,242.81
2773,423,94,1,104.29
2774,518,37,1,270.52
2775,3231,90,4,113.3
2776,1991,7,5,104.85
2777,2657,97,5,277.1
2778,1446,85,3,59.11
2779,2373,68,5,245.39
2780,856,92,3,266.72
2781,2025,84,2,315.89
2782,878,49,5,131.5
2783,3479,79,1,119.23
2784,4602,98,2,265.17
2785,4201,5,2,443.49
2786,338,50,2,343.58
2787,2362,41,5,245.32
2788,2541,63,3,513.83
2789,1122,66,1,279.92
2790,1294,78,5,524.64
2791,2737,6,3,367.81
2792,1665,25,2,221.28
2793,4370,32,5,186.34
2794,176,84,1,453.85
2795,3734,80,3,93.42
2796,2633,69,3,345.48
2797,766,65,1,151.71
2798,887,62,2,413.76
2799,4029,22,5,542.67
2800,1152,30,5,402.25
2801,331,75,5,114.0
2802,4402,70,3,540.65
2803,2160,49,5,165.99
2804,1296,2,2,172.73
2805,2024,51,3,269.11
2806,3875,74,5,69.84
2807,3920,65,2,129.97
2808,1251,97,2,492.82
2809,2859,6,1,453.18
2810,2994,67,3,69.31
2811,3552,81,4,358.81
2812,1032,58,2,537.81
2813,469,15,4,201.84
2814,4744,21,4,68.74
2815,3220,49,2,169.95
2816,4562,38,1,507.24
2817,1436,70,2,452.07
2818,4871,62,4,221.11
2819,1808,49,5,161.13
2820,3988,27,4,419.7
2821,4686,69,5,295.77
2822,4582,63,4,217.38
2823,4445,41,4,498.64
2824,3006,32,4,325.11
2825,3735,63,3,507.23
2826,941,90,2,172.22
2827,4567,71,1,414.78
2828,1299,96,4,348.6
2829,4172,76,1,257.07
2830,1886,33,5,539.42
2831,121,78,4,468.61
2832,1495,96,2,351.8
2833,2897,66,5,190.44
2834,832,80,5,473.39
2835,3050,30,4,446.12
2836,62,61,3,54.21
2837,4859,46,5,456.67
2838,1343,5,2,349.05
2839,1741,67,1,526.13
2840,639,85,4,496.11
2841,2699,99,2,261.04
2842,3531,79,2,86.65
2843,1133,66,4,91.84
2844,2710,61,5,494.31
2845,3375,71,2,430.18
2846,2778,93,5,381.91
2847,4117,70,3,250.35
2848,437,61,5,353.22
2849,3787,3,2,270.92
2850,3565,73,5,522.8
2851,4070,28,4,220.42
2852,481,49,1,490.61
2853,4272,32,4,205.19
2854,3981,75,3,429.42
2855,3880,98,5,50.08
2856,793,46,4,135.05
2857,1679,35,1,94.52
2858,3111,39,3,125.01
2859,1453,60,1,400.1
2860,3574,4,1,288.56
2861,1712,99,2,537.94
2862,2079,5,4,104.05
2863,2431,6,2,375.28
2864,3768,95,4,234.18
2865,2996,60,5,447.47
2866,3650,62,2,102.69
2867,1132,44,2,534.71
2868,2815,45,1,285.47
2869,4729,11,4,80.59
2870,2947,38,2,407.01
2871,1934,13,2,334.27
2872,2170,87,5,499.3
2873,2327,14,5,425.96
2874,1679,1,3,354.93
2875,4525,3,5,172.66
2876,3384,95,1,241.15
2877,3396,30,3,387.56
2878,4304,26,4,547.15
2879,3057,49,1,507.76
2880,4555,12,4,149.75
2881,3765,17,3,432.1
2882,4976,10,2,344.48
2883,237,55,3,289.38
2884,4011,88,2,123.84
2885,1584,95,5,374.74
2886,4361,90,4,336.37
2887,2740,97,3,61.26
2888,1802,19,2,395.14
2889,3583,58,2,302.0
2890,779,92,5,405.96
2891,1729,72,3,382.87
2892,3519,97,3,234.81
2893,2563,36,1,433.2
2894,2532,41,4,221.59
2895,2005,19,3,468.43
2896,35,62,2,52.36
2897,3848,58,1,239.71
2898,4191,8,4,507.97
2899,687,18,4,534.05
2900,3057,41,4,364.47
2901,1229,76,1,443.13
2902,1687,4,2,403.9
2903,4878,77,2,178.53
2904,4375,60,3,71.73
2905,134,19,5,525.23
2906,392,86,1,280.35
2907,3605,60,4,437.12
2908,1612,43,5,127.09
2909,2665,19,1,287.08
2910,1843,99,2,248.98
2911,878,34,2,244.9
2912,2635,17,1,544.61
2913,3696,91,5,498.51
2914,3176,15,5,490.64
2915,4742,93,2,102.52
2916,1083,33,2,247.6
2917,2105,13,4,396.79
2918,4921,14,5,523.28
2919,2630,76,5,251.64
2920,1009,48,4,232.54
2921,15,79,5,110.99
2922,440,89,5,386.61
2923,4954,86,2,526.3
2924,789,99,5,512.65
2925,2637,20,2,53.91
2926,2349,52,2,307.47
2927,3745,52,3,254.82
2928,677,10,3,528.85
2929,130,76,5,316.58
2930,4429,90,2,433.81
2931,3469,72,1,526.63
2932,844,34,5,336.71
2933,4417,57,4,416.81
2934,4667,60,3,479.76
2935,1561,85,2,401.09
2936,1086,96,5,318.32
2937,1222,17,3,487.15
2938,2105,7,3,57.05
2939,1481,33,5,534.36
2940,4881,15,5,210.25
2941,3314,55,3,257.22
2942,3501,48,4,62.09
2943,1188,22,5,409.28
2944,2277,33,3,314.29
2945,4827,43,4,123.97
2946,1480,68,2,112.05
2947,466,17,3,193.86
2948,4898,42,5,517.27
2949,322,38,2,540.32
2950,2313,57,1,445.63
2951,4093,62,5,411.87
2952,397,92,3,162.08
2953,1710,15,5,191.85
2954,1775,4,2,130.81
2955,3571,20,5,191.61
2956,2383,88,2,377.88
2957,4330,50,3,201.41
2958,1826,36,4,267.81
2959,4100,56,5,99.38
2960,4572,14,3,433.75
2961,3858,40,2,261.69
2962,4916,94,4,420.05
2963,2892,95,2,442.67
2964,3818,32,5,64.13
2965,804,51,1,185.99
2966,4088,29,5,539.91
2967,473,98,4,239.49
2968,1887,80,1,273.62
2969,2660,12,2,500.41
2970,1061,23,1,231.34
2971,2256,21,2,360.37
2972,2254,40,1,296.08
2973,3870,37,5,166.0
2974,4946,24,1,177.05
2975,4738,85,1,181.91
2976,3956,10,1,292.58
2977,4302,50,5,414.59
2978,2537,69,1,222.51
2979,4562,77,5,408.73
2980,2105,74,4,295.1
2981,4218,58,5,326.6
2982,507,77,2,115.87
2983,1424,53,2,112.34
2984,3456,92,4,514.53
2985,1015,2,2,392.3
2986,4446,22,2,549.18
2987,3008,76,2,449.74
2988,3540,38,2,532.72
2989,1367,99,2,507.5
2990,2749,78,1,185.61
2991,326,22,3,155.01
2992,517,11,2,168.63
2993,632,16,1,282.48
2994,3438,91,2,343.43
2995,1555,36,3,372.7
2996,4198,32,2,381.43
2997,1263,42,1,168.97
2998,1719,96,3,266.97
2999,149,84,2,179.04
3000,3942,56,3,113.71
3001,2101,40,1,230.92
3002,4721,60,1,529.45
3003,1049,60,2,350.82
3004,409,6,2,436.15
3005,350,75,5,475.78
3006,4790,3,3,502.25
3007,302,85,1,241.1
3008,3472,41,3,290.39
3009,2593,69,1,175.28
3010,3288,75,5,466.5
3011,814,77,5,91.7
3012,1777,8,5,489.24
3013,1562,48,2,395.36
3014,3893,38,3,466.76
3015,2052,49,4,369.01
3016,4330,83,4,288.39
3017,1651,87,4,525.02
3018,1217,69,3,401.02
3019,2566,64,1,82.53
3020,656,47,2,79.06
3021,2859,64,2,545.26
3022,1748,61,5,276.43
3023,4497,3,4,504.63
3024,2790,76,2,106.05
3025,2677,75,1,450.46
3026,3939,93,2,416.12
3027,1864,26,1,93.15
3028,3907,29,2,490.87
3029,4159,40,1,508.29
3030,4634,2,1,51.31
3031,2970,53,4,75.18
3032,2631,7,2,368.02
3033,3539,87,1,519.92
3034,4642,40,3,487.83
3035,3036,91,2,140.69
3036,2658,15,5,406.56
3037,721,65,2,211.98
3038,173,88,5,160.35
3039,3414,4,5,397.17
3040,1058,8,3,310.38
3041,1494,13,3,193.36
3042,3167,55,3,239.89
3043,2937,63,3,243.86
3044,344,57,2,192.09
3045,2992,82,4,434.44
3046,1182,23,2,299.11
3047,2475,32,4,478.9
3048,469,94,1,397.5
3049,1290,84,5,445.62
3050,3154,32,3,450.3
3051,4970,22,1,360.0
3052,2342,66,1,99.54
3053,2493,28,2,261.66
3054,4048,85,1,507.49
3055,966,6,2,213.22
3056,410,67,1,299.87
3057,3953,24,4,393.59
3058,3893,92,4,186.31
3059,4179,100,2,162.97
3060,3686,10,4,113.27
3061,547,85,2,79.62
3062,2286,19,4,394.22
3063,1754,75,1,94.86
3064,4668,56,5,128.5
3065,3756,1,3,538.2
3066,4217,77,2,141.13
3067,1333,82,3,492.18
3068,1582,97,2,367.46
3069,2684,59,2,65.3
3070,1311,86,5,126.05
3071,2029,16,2,285.41
3072,1037,56,1,119.35
3073,667,34,4,463.44
3074,1464,30,3,161.04
3075,3752,19,3,181.4
3076,3571,5,1,134.52
3077,2384,6,3,436.87
3078,663,27,1,483.72
3079,3749,12,5,115.46
3080,3559,80,1,235.6
3081,3840,79,3,425.26
3082,2169,65,2,191.15
3083,4850,44,3,91.73
3084,28,74,5,349.57
3085,606,35,1,534.89
3086,1788,41,2,522.81
3087,1882,73,3,456.38
3088,325,8,3,109.52
3089,675,38,5,147.81
3090,4201,93,3,168.56
3091,3812,20,4,356.0
3092,1160,7,5,115.17
3093,1530,52,3,118.92
3094,4081,69,4,334.99
3095,4315,6,2,243.29
3096,2597,24,2,396.93
3097,2137,69,4,259.14
3098,3078,73,3,362.72
3099,3389,60,1,423.76
3100,3119,59,5,313.35
3101,2277,14,2,64.73
3102,2159,21,2,303.34
3103,171,55,3,271.07
3104,3491,26,3,148.72
3105,1932,84,2,280.32
3106,3692,14,4,382.37
3107,4677,54,1,181.1
3108,4214,98,4,73.55
3109,1309,82,4,515.01
3110,1309,7,3,98.38
3111,4688,54,3,244.34
3112,521,95,1,290.45
3113,2410,73,5,258.55
3114,1853,10,2,513.75
3115,671,83,1,278.88
3116,1207,75,2,420.03
3117,3284,10,1,56.09
3118,2436,61,1,201.79
3119,1863,28,5,279.5
3120,1869,99,4,427.33
3121,2162,49,2,328.46
3122,1956,98,4,399.44
3123,3440,65,4,430.89
3124,3853,80,5,74.14
3125,661,93,4,409.56
3126,3174,37,5,542.81
3127,4194,32,2,533.67
3128,2328,92,2,242.17
3129,3309,78,5,533.19
3130,88,10,1,347.09
3131,1083,65,3,287.97
3132,4950,59,2,455.95
3133,894,97,2,537.5
3134,4215,41,2,413.98
3135,2595,91,4,177.89
3136,52,18,2,327.57
3137,3072,33,2,494.24
3138,544,81,2,519.79
3139,1308,48,1,459.47
3140,1207,3,1,199.46
3141,4375,56,1,523.7
3142,630,35,3,542.83
3143,2710,42,2,99.58
3144,3876,67,1,398.28
3145,272,94,3,535.56
3146,186,9,5,409.93
3147,1786,54,4,311.89
3148,4778,68,5,391.68
3149,1499,22,1,493.64
3150,2647,23,5,330.68
3151,3299,18,4,405.68
3152,3800,83,1,365.0
3153,1995,81,1,171.36
3154,1527,73,4,409.74
3155,2916,94,5,508.71
3156,3055,56,2,496.52
3157,3626,66,1,87.75
3158,3347,1,4,240.08
3159,3080,85,3,435.64
3160,4822,12,5,246.87
3161,1710,31,5,242.86
3162,373,64,1,301.17
3163,3172,60,5,148.44
3164,162,26,4,223.14
3165,869,89,4,187.53
3166,3410,79,1,157.4
3167,4132,9,2,64.22
3168,4350,6,4,190.13
3169,3603,51,1,548.81
3170,3813,62,4,147.67
3171,43,77,1,439.29
3172,1567,84,4,122.06
3173,2461,67,1,420.73
3174,2171,70,2,220.37
3175,3761,65,1,189.55
3176,2508,42,1,545.28
3177,2322,41,1,425.0
3178,4261,47,4,503.34
3179,826,39,2,392.16
3180,169,63,2,374.0
3181,2896,40,4,481.49
3182,1271,82,3,192.21
3183,2951,69,1,207.22
3184,2380,40,4,204.28
3185,1857,47,2,444.27
3186,2124,57,4,476.26
3187,3319,99,5,192.51
3188,4934,19,4,354.03
3189,2089,95,3,162.64
3190,89,97,3,354.95
3191,649,71,5,455.38
3192,3843,5,5,413.04
3193,3176,69,4,164.89
3194,936,18,4,307.02
3195,2077,59,1,453.01
3196,2175,97,4,135.91
3197,4056,90,5,219.83
3198,4063,62,2,464.2
3199,920,72,3,447.11
3200,736,73,1,362.35
3201,625,73,4,81.04
3202,708,35,2,394.19
3203,4841,81,5,153.62
3204,3533,89,1,266.55
3205,51,86,1,423.83
3206,3931,33,2,546.0
3207,1534,13,3,508.36
3208,4816,69,5,197.11
3209,1702,25,5,241.4
3210,1451,12,3,137.78
3211,3081,42,1,132.0
3212,2229,49,1,242.36
3213,428,55,4,510.15
3214,4140,56,3,539.31
3215,336,82,5,63.31
3216,1379,16,1,72.22
3217,432,53,4,199.44
3218,2310,4,4,373.39
3219,4115,36,2,213.04
3220,1155,36,4,108.76
3221,155,6,1,396.95
3222,1704,65,4,337.98
3223,4930,53,2,415.29
3224,107,57,3,422.95
3225,2649,10,5,316.18
3226,2287,55,4,285.51
3227,2851,78,1,126.94
3228,262,64,1,186.72
3229,4178,13,3,117.59
3230,3279,99,1,384.59
3231,619,5,4,390.59
3232,784,53,5,345.84
3233,2415,97,2,274.25
3234,1224,43,2,441.11
3235,1096,98,4,271.34
3236,996,10,1,313.47
3237,388,78,4,127.12
3238,1422,47,2,199.85
3239,2090,16,5,414.9
3240,3934,89,3,366.0
3241,2339,6,2,469.81
3242,2095,90,1,405.66
3243,2427,81,2,205.84
3244,3200,47,3,152.39
3245,4690,88,3,160.44
3246,2958,7,4,338.4
3247,4272,56,5,203.1
3248,3847,77,4,471.04
3249,1158,41,4,240.18
3250,2506,75,3,262.86
3251,4798,30,3,137.01
3252,185,14,3,50.19
3253,4452,58,5,168.82
3254,3776,68,5,156.76
3255,4071,6,1,280.1
3256,1429,50,3,89.34
3257,2834,65,3,526.1
3258,1304,94,4,492.23
3259,1438,86,1,328.46
3260,1805,61,4,314.27
3261,3735,40,1,105.95
3262,3764,77,4,165.23
3263,4189,49,3,286.81
3264,1245,17,5,307.09
3265,1191,84,2,425.14
3266,4222,100,5,448.23
3267,46,42,4,354.94
3268,630,99,1,208.61
3269,4113,42,2,290.88
3270,2967,10,4,396.28
3271,1459,66,2,201.12
3272,3331,82,4,305.81
3273,2940,88,1,117.39
3274,3944,60,5,441.27
3275,1280,12,1,337.82
3276,4584,2,2,470.97
3277,4850,82,5,198.91
3278,1676,46,2,255.31
3279,1691,57,5,94.37
3280,115,32,5,475.61
3281,2229,93,1,75.66
3282,4290,4,4,83.34
3283,2669,15,1,203.48
3284,1450,15,1,79.51
3285,3703,17,4,486.95
3286,4194,55,5,293.47
3287,134,10,1,472.43
3288,342,14,1,454.54
3289,4433,8,3,502.34
3290,2732,91,1,137.26
3291,1490,48,3,111.84
3292,975,93,3,420.0
3293,3575,50,2,107.89
3294,3499,72,1,82.43
3295,544,72,4,526.35
3296,4177,76,4,523.48
3297,4337,98,3,271.14
3298,4457,46,1,489.54
3299,4220,36,3,444.79
3300,2758,17,3,336.23
3301,476,87,2,459.45
3302,1661,16,2,158.97
3303,3127,37,3,318.68
3304,598,34,5,146.78
3305,425,22,1,107.57
3306,4869,98,2,285.99
3307,2545,43,3,171.8
3308,65,14,5,126.85
3309,1119,16,5,471.1
3310,4780,47,3,299.35
3311,3486,14,2,285.33
3312,1981,93,3,215.51
3313,2884,55,2,151.0
3314,3891,30,3,417.07
3315,584,35,4,497.73
3316,3197,43,2,427.6
3317,4939,79,5,314.44
3318,1972,2,1,453.96
3319,2463,53,3,127.68
3320,545,44,1,171.65
3321,3547,82,3,542.02
3322,2420,5,2,243.06
3323,843,88,3,452.48
3324,2718,65,3,191.57
3325,510,77,4,231.95
3326,2773,64,5,122.36
3327,3701,88,4,84.38
3328,2217,38,1,139.09
3329,1691,89,4,529.94
3330,284,59,2,310.23
3331,4258,48,5,480.42
3332,3934,12,1,326.99
3333,2823,94,3,155.67
3334,696,25,5,529.5
3335,4841,36,4,292.21
3336,3979,95,4,119.09
3337,2333,90,1,516.36
3338,4268,17,3,271.6
3339,2031,8,1,528.01
3340,1273,15,3,344.12
3341,4061,26,5,357.65
3342,692,16,4,67.35
3343,1084,44,1,325.8
3344,1473,90,2,278.41
3345,3535,2,1,207.17
3346,1435,55,5,354.75
3347,1844,31,4,227.81
3348,48,81,4,341.98
3349,2293,71,2,479.94
3350,4420,16,5,373.63
3351,2589,31,2,519.19
3352,1385,54,4,517.0
3353,30,53,3,245.59
3354,2986,49,4,116.03
3355,2498,63,2,85.61
3356,3129,19,4,503.42
3357,4209,79,1,200.55
3358,4877,50,3,536.02
3359,207,7,2,325.31
3360,2596,100,2,168.59
3361,1194,62,3,507.09
3362,4430,47,2,361.81
3363,2921,47,3,227.33
3364,4662,82,3,353.29
3365,1124,70,4,223.35
3366,991,32,1,421.89
3367,2754,87,3,458.61
3368,4476,40,5,142.82
3369,2457,55,4,138.42
3370,2433,46,2,369.91
3371,730,51,1,213.19
3372,4617,81,1,120.36
3373,2666,53,1,55.0
3374,4164,20,4,432.43
3375,1437,48,1,165.6
3376,3432,88,4,119.55
3377,1159,15,1,357.57
3378,751,80,3,74.0
3379,4831,81,3,61.5
3380,627,14,2,386.55
3381,3991,99,5,266.12
3382,2047,91,2,73.21
3383,4736,91,5,515.97
3384,1250,61,1,446.54
3385,2477,56,3,418.92
3386,1615,15,1,115.03
3387,3571,99,5,346.98
3388,1156,42,4,109.89
3389,4171,54,4,237.7
3390,982,15,3,278.16
3391,4789,2,3,211.83
3392,4037,30,1,254.07
3393,609,25,4,141.02
3394,1797,9,3,499.73
3395,1932,85,2,313.1
3396,3614,42,1,537.56
3397,3341,43,3,466.56
3398,1487,27,3,348.83
3399,1023,85,3,51.14
3400,4100,84,3,436.36
3401,857,63,1,61.0
3402,4178,16,3,102.2
3403,4924,4,3,128.03
3404,2713,26,1,184.12
3405,2049,12,1,110.39
3406,1219,66,1,67.99
3407,2418,65,4,223.62
3408,652,52,2,251.79
3409,3854,46,1,165.82
3410,126,17,5,65.36
3411,1755,79,1,372.12
3412,1375,39,2,101.94
3413,4100,47,3,376.84
3414,3612,68,2,506.91
3415,821,33,1,245.66
3416,4006,8,5,69.67
3417,4661,92,5,200.82
3418,4182,53,4,67.73
3419,2035,93,5,353.61
3420,1465,60,4,133.88
3421,2658,5,5,454.39
3422,2493,42,3,538.63
3423,4576,91,3,262.26
3424,1642,82,1,415.83
3425,1547,67,3,293.14
3426,1144,88,3,310.36
3427,1487,58,4,410.2
3428,3257,33,3,513.34
3429,1344,45,5,312.04
3430,1704,75,1,384.46
3431,176,41,1,418.63
3432,2456,92,3,466.15
3433,4336,50,5,524.26
3434,1900,4,4,258.17
3435,675,81,3,114.91
3436,740,15,1,144.41
3437,3105,17,3,375.02
3438,888,12,5,513.28
3439,2111,53,2,387.52
3440,2547,48,3,436.23
3441,1674,96,5,373.26
3442,2650,64,2,360.9
3443,4198,86,4,452.63
3444,4561,57,5,325.19
3445,821,91,3,459.85
3446,4650,92,5,349.28
3447,4316,38,4,443.89
3448,46,87,3,482.75
3449,2816,5,4,544.27
3450,1029,91,5,95.07
3451,4772,62,2,113.94
3452,2637,60,1,79.35
3453,3496,14,1,277.46
3454,2667,89,3,242.86
3455,4318,42,2,316.21
3456,2490,53,3,268.06
3457,1491,44,5,405.71
3458,3592,7,2,331.48
3459,2397,76,4,235.12
3460,1303,42,4,463.52
3461,4165,79,4,201.08
3462,1674,17,1,510.46
3463,2248,18,4,201.82
3464,860,79,5,325.94
3465,4032,80,2,228.44
3466,935,10,2,154.66
3467,2253,27,2,467.15
3468,1350,34,4,248.04
3469,396,100,4,518.22
3470,148,27,1,76.58
3471,4779,70,4,120.61
3472,357,83,4,461.36
3473,993,61,4,306.46
3474,813,2,5,486.32
3475,3804,97,3,179.34
3476,2593,80,4,307.52
3477,4649,28,4,201.95
3478,2278,49,4,471.82
3479,2322,24,4,544.4
3480,2360,17,1,334.6
3481,1650,7,5,472.62
3482,4628,91,2,168.26
3483,3320,52,5,97.76
3484,4187,74,2,203.52
3485,4449,98,1,290.99
3486,3150,37,2,454.79
3487,2462,15,5,513.86
3488,685,100,2,166.14
3489,4315,91,5,254.07
3490,2035,43,1,423.54
3491,139,58,4,500.33
3492,2705,59,3,369.28
3493,2547,3,2,74.96
3494,1048,90,4,397.14
3495,4332,52,5,371.2
3496,2241,28,5,85.83
3497,634,71,3,68.72
3498,714,12,5,311.13
3499,2479,9,5,205.93
3500,4187,26,2,229.46
3501,2557,75,5,240.24
3502,2241,74,5,232.62
3503,1163,71,5,56.26
3504,2566,78,3,180.09
3505,1660,24,5,449.75
3506,3226,40,4,333.86
3507,2833,66,4,63.84
3508,456,20,5,305.29
3509,2435,35,4,215.27
3510,2223,10,5,373.8
3511,3742,96,2,335.78
3512,3150,37,5,507.52
3513,3534,95,5,192.32
3514,720,38,1,362.12
3515,3251,47,4,483.07
3516,273,10,5,68.55
3517,2502,64,2,384.34
3518,4997,100,5,392.44
3519,555,52,3,265.06
3520,3203,11,2,88.67
3521,2644,53,4,213.23
3522,3949,16,5,493.79
3523,2649,57,2,486.81
3524,4677,22,5,70.5
3525,2385,37,4,462.02
3526,2938,9,2,546.9
3527,1230,19,4,317.83
3528,2218,60,4,505.49
3529,4275,17,3,369.34
3530,3216,46,3,280.07
3531,2634,98,3,311.88
3532,2925,43,4,326.41
3533,4365,6,1,365.96
3534,3808,53,5,548.28
3535,4097,84,5,248.6
3536,2181,86,3,336.72
3537,1041,87,3,455.73
3538,4721,51,1,339.8
3539,2317,99,1,166.49
3540,198,39,1,197.52
3541,1441,65,5,93.69
3542,3440,46,2,246.03
3543,1279,12,1,320.64
3544,3432,40,4,518.45
3545,1991,2,1,547.1
3546,1706,53,5,506.76
3547,1851,82,2,68.3
3548,2690,61,4,168.99
3549,2740,26,5,374.53
3550,3451,79,2,107.06
3551,449,69,2,306.85
3552,673,99,3,66.58
3553,356,62,4,427.55
3554,3701,94,5,329.37
3555,2211,78,1,202.48
3556,1529,48,5,415.81
3557,1642,54,3,251.06
3558,2527,25,3,523.3
3559,4699,49,5,374.98
3560,2643,69,1,364.05
3561,2588,51,3,350.9
3562,1684,19,3,436.56
3563,3648,66,1,109.74
3564,4379,34,2,109.73
3565,143,72,3,167.84
3566,4864,49,2,488.59
3567,477,64,4,262.9
3568,1735,93,4,361.43
3569,2909,78,1,89.81
3570,2406,3,4,465.77
3571,845,36,3,91.74
3572,2521,43,2,526.02
3573,3524,68,1,474.15
3574,767,37,3,504.22
3575,646,94,3,176.35
3576,2434,3,1,350.6
3577,4456,94,5,292.54
3578,1879,70,2,210.29
3579,3515,2,3,468.5
3580,2485,88,3,239.68
3581,4051,19,4,464.27
3582,2415,48,4,392.86
3583,4358,19,4,493.6
3584,257,83,1,272.85
3585,4222,23,1,180.33
3586,4335,65,5,163.58
3587,3774,91,1,441.12
3588,832,9,4,100.05
3589,969,98,2,435.27
3590,3777,83,5,260.84
3591,135,36,5,380.68
3592,1780,17,2,188.8
3593,2681,88,4,333.05
3594,3116,45,2,179.58
3595,4931,44,5,112.6
3596,818,33,5,85.11
3597,1067,83,4,225.52
3598,64,14,5,490.66
3599,2553,98,3,169.59
3600,2880,51,3,273.11
3601,3061,81,2,319.33
3602,4140,53,5,219.13
3603,18,89,3,370.69
3604,3328,46,2,290.13
3605,1179,47,2,491.52
3606,2143,95,1,70.5
3607,447,21,4,256.36
3608,517,38,1,110.94
3609,996,55,4,366.87
3610,2259,81,4,148.02
3611,1664,71,4,113.51
3612,2901,44,1,496.69
3613,1850,99,3,444.07
3614,1149,45,1,361.0
3615,181,84,4,377.44
3616,1418,54,3,74.79
3617,366,87,5,175.99
3618,267,94,1,487.18
3619,736,1,2,448.51
3620,4156,23,4,470.64
3621,604,25,4,474.1
3622,1374,48,5,451.16
3623,2726,7,4,383.11
3624,2974,74,4,476.91
3625,4531,32,3,369.5
3626,404,23,3,223.73
3627,4687,94,3,511.3
3628,2089,29,4,285.59
3629,3975,6,3,422.6
3630,910,100,3,365.71
3631,2137,79,4,78.79
3632,985,87,3,182.71
3633,202,26,2,168.33
3634,307,27,4,80.9
3635,3928,44,2,494.76
3636,1581,37,4,392.58
3637,4926,99,3,91.04
3638,3157,39,5,471.16
3639,3869,16,3,357.87
3640,1661,91,2,387.12
3641,4526,23,4,106.31
3642,1593,61,1,390.72
3643,3957,85,4,448.83
3644,569,4,3,436.32
3645,4700,22,4,381.84
3646,2633,14,3,232.51
3647,1293,45,3,299.11
3648,791,81,2,70.87
3649,4798,43,3,401.68
3650,157,28,2,259.57
3651,3992,72,5,187.93
3652,1547,68,2,136.84
3653,2543,67,3,530.39
3654,1809,60,4,88.98
3655,4592,52,4,422.79
3656,2985,6,4,194.81
3657,2393,88,2,503.0
3658,1045,87,2,447.61
3659,4582,85,4,174.15
3660,2584,36,2,504.42
3661,416,64,3,173.48
3662,2982,60,1,273.06
3663,1475,98,3,58.81
3664,840,19,4,406.02
3665,3259,31,3,57.96
3666,3361,85,3,204.5
3667,4000,37,2,145.54
3668,1056,80,4,432.83
3669,2371,97,3,121.54
3670,4725,15,5,288.7
3671,48,77,5,240.75
3672,3956,37,4,151.42
3673,3849,41,5,409.12
3674,4241,76,3,363.89
3675,682,17,3,443.18
3676,958,10,1,538.21
3677,3444,34,1,116.86
